lum,agg,int,atm,col,dep_bis,pays,region,com_bis,com_codeINSEE,communes,N_voie,numac,infra,catr,type_route,voie,circ,nbv,pr,pr1,vosp,situ,lat,long,adr,accident_velo,vehicule_imp,cycl_mort,cycl_bgv,cycl_blg,cycl_indm
1,6,2,1,3,95,FRANCE,ILE-DE-FRANCE,197,95197,DEUIL-LA-BARRE,RUE PIERRE RONSARD,201489,0,4,VC,0,2,2,,,0,1,,,,1,13,0,0,1,0
1,6,3,1,3,95,FRANCE,ILE-DE-FRANCE,582,95582,SANNOIS,RUE MICHEL TURBELIN,201523,0,4,VC,0,2,2,,,0,1,,,,1,7,0,0,1,0
1,5,1,1,1,95,FRANCE,ILE-DE-FRANCE,176,95176,CORMEILLES-EN-PARISIS,rue Louis Hayet,201531,0,4,VC,0,2,2,,,1,5,,,,1,,0,0,0,1
1,6,2,1,3,95,FRANCE,ILE-DE-FRANCE,252,95252,FRANCONVILLE,RUE XAVIER PRIVAS,201538,0,4,VC,0,2,2,,,0,1,,,,1,7,0,0,1,0
1,6,2,1,3,95,FRANCE,ILE-DE-FRANCE,203,95203,EAUBONNE,BOULEVARD DE LA REPUBLIQUE,201544,0,4,VC,0,2,2,,,1,1,,,,1,7,0,0,1,0
1,6,2,1,3,95,FRANCE,ILE-DE-FRANCE,252,95252,FRANCONVILLE,RUE DU BEL AIR,201549,0,4,VC,0,2,2,,,0,1,,,,1,7,0,0,1,0
1,5,6,3,6,95,FRANCE,ILE-DE-FRANCE,051,95051,BEAUCHAMP,AVENUE PIERRE SEMARD,201559,0,4,VC,0,0,1,,,0,1,,,,1,7,0,0,1,0
1,7,1,1,6,95,FRANCE,ILE-DE-FRANCE,018,95018,ARGENTEUIL,RUE DE VOBSENTERRE,201570,0,4,VC,0,2,2,,,0,1,,,,1,,0,0,1,0
1,6,1,1,3,95,FRANCE,ILE-DE-FRANCE,582,95582,SANNOIS,BOULEVARD CHARLES DE GAULLE,201577,0,3,RD,0,2,2,,,2,1,,,,1,10,0,0,1,0
1,6,3,1,6,95,FRANCE,ILE-DE-FRANCE,582,95582,SANNOIS,BOULEVARD CHARLES DE GAULLE,201578,0,3,RD,0,2,2,,,0,0,,,,1,7,0,0,1,0
2,5,4,1,5,95,FRANCE,ILE-DE-FRANCE,427,95427,MONTMAGNY,ROUTE DE SAINT LEU,201582,0,4,VC,0,1,0,1,0,0,1,,,,1,7,0,0,1,0
5,6,1,1,6,95,FRANCE,ILE-DE-FRANCE,252,95252,FRANCONVILLE,BOULEVARD RHIN ET DANUBE,201590,0,4,VC,0,2,2,,,0,1,,,,1,7,0,0,1,0
1,6,1,1,6,95,FRANCE,ILE-DE-FRANCE,219,95219,ERMONT,RUE DU SYNDICAT,201592,0,4,VC,0,2,3,,,0,1,,,,1,7,0,0,1,0
1,6,1,1,7,95,FRANCE,ILE-DE-FRANCE,306,95306,HERBLAY,QUAI DU GENIE,201601,0,4,VC,0,2,2,,,0,1,,,,1,,0,0,1,0
1,5,1,1,3,95,FRANCE,ILE-DE-FRANCE,563,95563,SAINT-LEU-LA-FORET,RUE DE PARIS,201605,0,4,VC,0,2,1,,,0,1,,,,1,7,0,0,1,0
1,6,2,1,3,95,FRANCE,ILE-DE-FRANCE,582,95582,SANNOIS,RUE DES AULNAIES,201622,0,4,VC,0,2,2,,,0,1,,,,1,,0,0,0,1
1,5,1,1,3,95,FRANCE,ILE-DE-FRANCE,210,95210,ENGHIEN-LES-BAINS,RUE DU GENERAL DE GAULLE ,201627,0,9,Autre,0,1,1,1,0,0,0,,,,1,7,0,0,1,0
1,1,3,1,3,95,FRANCE,ILE-DE-FRANCE,280,95280,GOUSSAINVILLE,BOULEVARD JULES FERRY,201633,0,4,VC,0,0,2,,,0,1,,,,1,7,0,0,1,0
5,6,1,1,1,95,FRANCE,ILE-DE-FRANCE,280,95280,GOUSSAINVILLE,BOULEVARD ROGER SALENGRO,201634,0,4,VC,0,0,2,,,0,1,,,,1,33,0,0,0,1
3,5,1,1,2,95,FRANCE,ILE-DE-FRANCE,313,95313,ISLE-ADAM (L'),CD 922,201640,0,3,RD,0,0,2,1,0,0,1,,,,1,7,0,0,1,0
1,6,1,1,2,95,FRANCE,ILE-DE-FRANCE,607,95607,TAVERNY,CHAUSSEE JULES CESAR,201641,0,4,VC,0,2,1,,,0,1,,,,1,7,0,0,1,0
1,7,3,1,6,95,FRANCE,ILE-DE-FRANCE,018,95018,ARGENTEUIL,BOULEVARD JEAN ALLEMANE,201689,5,3,RD,0,3,4,,,0,1,,,,1,,0,0,1,0
1,5,1,1,6,95,FRANCE,ILE-DE-FRANCE,176,95176,CORMEILLES-EN-PARISIS,AVENUE DU GENERAL LECLERC,201693,0,4,VC,0,1,1,,,0,4,,,,1,,0,0,1,0
1,7,2,1,6,95,FRANCE,ILE-DE-FRANCE,018,95018,ARGENTEUIL,PONT D'ARGENTEUIL,201694,5,3,RD,0,3,4,,,0,1,,,,1,,0,0,1,0
1,6,1,1,6,95,FRANCE,ILE-DE-FRANCE,252,95252,FRANCONVILLE,BOULEVARD TOUSSAINT LUCAS,201710,0,4,VC,0,2,2,,,0,1,,,,1,7,0,0,1,0
2,5,1,1,6,95,FRANCE,ILE-DE-FRANCE,491,95491,PLESSIS-BOUCHARD (LE),BOULEVARD DU BOIS DE BOISSY,201747,0,4,VC,0,2,2,,,0,1,,,,1,31,0,0,1,0
5,5,3,2,3,95,FRANCE,ILE-DE-FRANCE,424,95424,MONTIGNY-LES-CORMEILLES,BOULEVARD DE PONTOISE,201759,0,3,RD,0,2,4,,,0,1,,,,1,7,0,0,1,0
5,5,6,1,6,95,FRANCE,ILE-DE-FRANCE,176,95176,CORMEILLES-EN-PARISIS,BOULEVARD JOFFRE,201783,5,3,RD,0,3,2,,,0,0,,,,1,7,0,0,1,0
1,5,2,1,3,95,FRANCE,ILE-DE-FRANCE,176,95176,CORMEILLES-EN-PARISIS,RUE DU MARTRAY,201784,0,4,VC,0,1,1,,,0,1,,,,1,7,0,0,1,0
1,6,1,1,6,95,FRANCE,ILE-DE-FRANCE,306,95306,HERBLAY,BOULEVARD JOFFRE,201808,0,4,VC,0,2,2,,,0,1,,,,1,7,0,0,1,0
1,5,1,1,2,95,FRANCE,ILE-DE-FRANCE,051,95051,BEAUCHAMP,CHAUSSEE JULES CESAR,201810,0,4,VC,0,2,1,,,0,1,,,,1,7,0,0,1,0
5,6,1,1,6,95,FRANCE,ILE-DE-FRANCE,252,95252,FRANCONVILLE,RUE DU GENERAL LECLERC,201832,0,3,RD,0,0,2,,,0,1,,,,1,,0,0,1,0
1,6,6,8,7,95,FRANCE,ILE-DE-FRANCE,203,95203,EAUBONNE,AVENUE VOLTAIRE,201834,0,3,RD,0,2,2,,,0,1,,,,1,7,0,0,1,0
3,6,3,4,3,95,FRANCE,ILE-DE-FRANCE,306,95306,HERBLAY,RUE DE CONFLANS,201860,0,4,VC,0,1,1,,,0,1,4899350,215890,,1,7,0,0,1,0
5,7,3,2,4,95,FRANCE,ILE-DE-FRANCE,018,95018,ARGENTEUIL,RUE AUGUSTE DELAUNE,201886,0,4,VC,0,2,2,,,0,1,4893510,223070,,1,7,0,0,1,0
1,6,6,1,6,95,FRANCE,ILE-DE-FRANCE,252,95252,FRANCONVILLE,RUE DU BEL AIR,201929,5,4,VC,0,0,2,,,0,0,4898810,223750,,1,7,0,0,1,0
1,6,1,1,6,95,FRANCE,ILE-DE-FRANCE,203,95203,EAUBONNE,RUE ALEXANDRE DUMAS,201939,0,4,VC,0,0,2,,,0,1,4898730,227840,,1,7,0,0,1,0
1,6,1,1,6,95,FRANCE,ILE-DE-FRANCE,252,95252,FRANCONVILLE,RUE DU GENERAL LECLERC,201947,0,3,RD,14,2,4,,,0,1,4898660,222080,,1,7,0,0,1,0
1,7,3,1,6,95,FRANCE,ILE-DE-FRANCE,018,95018,ARGENTEUIL,Mail Stendhal,201954,6,4,VC,0,0,1,,,0,0,4895390,222360,,1,32,0,0,1,0
1,5,2,1,3,95,FRANCE,ILE-DE-FRANCE,539,95539,SAINT-BRICE-SOUS-FORET,RUE BRIEUSE,201970,0,4,VC,,2,2,,,0,1,4900420,235040,,1,7,0,0,1,0
1,4,1,1,7,95,FRANCE,ILE-DE-FRANCE,426,95426,MONTLIGNON,ROUTE DE PARIS ,201981,0,3,RD,909,2,2,,,0,1,4901413,228678,,1,,0,0,1,0
1,6,1,1,6,95,FRANCE,ILE-DE-FRANCE,203,95203,EAUBONNE,AVENUE MATLOCK,201983,0,3,RD,909,2,2,,,0,1,4899413,227500,,1,7,0,0,1,0
1,6,3,1,3,95,FRANCE,ILE-DE-FRANCE,582,95582,SANNOIS,BOULEVARD MAURICE BERTEAUX,201997,0,3,RD,14,2,2,,,0,1,4896890,226570,,1,7,0,0,1,0
1,5,6,1,3,95,FRANCE,ILE-DE-FRANCE,176,95176,CORMEILLES-EN-PARISIS,BOULEVARD JOFFRE,201998,5,3,RD,392,2,2,,,0,1,4895940,220350,,1,7,0,0,1,0
1,6,3,1,3,95,FRANCE,ILE-DE-FRANCE,219,95219,ERMONT,RUE DE LA REPUBLIQUE ,202002,0,4,VC,0,2,2,,,0,1,4898730,226350,,1,7,0,0,1,0
1,5,9,1,2,95,FRANCE,ILE-DE-FRANCE,051,95051,BEAUCHAMP,AVENUE MARECHAL JOFFRE,202005,0,4,VC,0,2,2,,,0,1,,,,1,10,0,0,1,0
1,6,1,8,1,95,FRANCE,ILE-DE-FRANCE,252,95252,FRANCONVILLE,AVENUE DES MARAIS,202009,0,4,VC,0,2,1,,,0,1,,,,1,7,0,0,1,0
1,6,3,1,3,95,FRANCE,ILE-DE-FRANCE,219,95219,ERMONT,RUE JEAN RICHEPIN,202015,0,3,RD,140,2,2,,,0,1,4898920,224950,,1,7,0,0,1,0
1,7,9,1,3,95,FRANCE,ILE-DE-FRANCE,018,95018,ARGENTEUIL,PLACE D'ALEMBERT,202020,6,4,VC,0,0,0,,,0,0,4895320,222810,,1,30,0,0,1,0
1,6,2,1,3,95,FRANCE,ILE-DE-FRANCE,252,95252,FRANCONVILLE,RUE DES ACACIAS,202029,0,4,VC,0,1,0,,,0,1,,,,1,7,0,0,1,0
1,7,1,1,3,95,FRANCE,ILE-DE-FRANCE,018,95018,ARGENTEUIL,VC 0,202051,0,4,VC,0,3,2,,,0,1,4894640,223310,,1,30,0,0,1,0
5,7,2,1,6,95,FRANCE,ILE-DE-FRANCE,018,95018,ARGENTEUIL,,202054,0,4,VC,,2,2,,,0,1,4894970,225810,,1,7,0,0,1,0
1,7,1,1,7,95,FRANCE,ILE-DE-FRANCE,018,95018,ARGENTEUIL,BOULEVARDDES MARTYRS DE CHATEAUBRIANT,202056,0,4,VC,,2,2,,,0,1,4895020,220730,,1,,0,0,1,0
1,5,1,1,3,95,FRANCE,ILE-DE-FRANCE,491,95491,PLESSIS-BOUCHARD (LE),RUE JEAN JAURES,202059,0,4,VC,0,2,2,,,1,1,4899690,224110,,1,7,0,0,1,0
1,6,1,1,2,95,FRANCE,ILE-DE-FRANCE,306,95306,HERBLAY,BOULEVARD DU 8 MAI 1945,202062,0,3,RD,392,2,4,,,0,1,4899670,218210,,1,7,0,0,1,0
1,5,1,1,3,95,FRANCE,ILE-DE-FRANCE,313,95313,ISLE-ADAM (L'),RUE DE BEAUMONT,202073,0,3,RD,922,2,2,1,0,0,4,4911850,223130,,1,7,0,0,1,0
1,6,2,1,3,95,FRANCE,ILE-DE-FRANCE,219,95219,ERMONT,ALLEE  du clos DUMONT,202097,0,4,VC,,2,2,,,0,1,4898130,225110,,1,7,0,0,1,0
1,4,2,1,3,95,FRANCE,ILE-DE-FRANCE,426,95426,MONTLIGNON,RUE DE MONTMORENCY ,202100,0,3,RD,144,2,2,,,0,1,4900360,228130,,1,7,0,0,1,0
1,6,1,8,2,95,FRANCE,ILE-DE-FRANCE,607,95607,TAVERNY,AVENUE DE LA DIVISION LECLERC,202101,0,3,RD,407,2,1,,,0,1,4901270,221550,,1,7,0,0,1,0
1,6,1,1,2,95,FRANCE,ILE-DE-FRANCE,306,95306,HERBLAY,RUE DU GENERAL DE GAULLE ,202113,0,4,VC,,1,1,,,0,1,4899040,216620,,1,7,0,0,1,0
1,6,1,1,2,95,FRANCE,ILE-DE-FRANCE,607,95607,TAVERNY,RUE DU MARECHAL FOCH,202114,0,4,VC,0,1,1,,,0,1,4902520,222360,,1,10,0,0,1,0
1,5,1,1,1,95,FRANCE,ILE-DE-FRANCE,555,95555,SAINT-GRATIEN,AVENUE D'ORGEVAL,202118,5,4,VC,0,2,1,1,0,0,1,4896220,227970,,1,7,0,0,1,0
1,6,6,1,3,95,FRANCE,ILE-DE-FRANCE,203,95203,EAUBONNE,RUE DU 18 JUIN 1940,202145,0,3,RD,909,2,2,,,0,1,4899510,227580,,1,7,0,0,1,0
1,5,1,1,3,95,FRANCE,ILE-DE-FRANCE,424,95424,MONTIGNY-LES-CORMEILLES,AVENUE DES FRANCES,202153,0,3,RD,407,3,4,,,0,1,4899305,219894,,1,10,0,0,1,0
1,6,2,1,2,95,FRANCE,ILE-DE-FRANCE,582,95582,SANNOIS,rue du puits mi-ville,202155,5,3,RD,192,2,3,,,0,1,4896738,225612,,1,7,0,0,1,0
1,7,2,1,3,95,FRANCE,ILE-DE-FRANCE,018,95018,ARGENTEUIL,BOULEVARD DU GENERAL LECLERC,202160,5,3,RD,41,3,5,,,0,1,4893990,222790,,1,7,0,0,1,0
1,5,1,1,6,95,FRANCE,ILE-DE-FRANCE,313,95313,ISLE-ADAM (L'),DE CONTI,202162,0,3,RD,64,2,2,,,0,4,4911324,221218,,1,7,0,0,1,0
1,7,3,1,3,95,FRANCE,ILE-DE-FRANCE,585,95585,SARCELLES,ROUTE DE GARGES,202179,0,4,VC,0,2,2,1,0,0,1,,,,1,10,0,0,1,0
1,6,1,1,1,95,FRANCE,ILE-DE-FRANCE,219,95219,ERMONT,AVENUE GEORGES POMPIDOU,202183,0,6,Parking,0,0,0,,,0,1,4898786,224810,,1,7,0,0,1,0
5,7,5,1,6,95,FRANCE,ILE-DE-FRANCE,018,95018,ARGENTEUIL,BOULEVARD JEAN ALLEMANE,202184,0,3,RD,909,3,4,,,0,0,4894869,225340,,1,7,0,0,1,0
1,5,1,1,2,95,FRANCE,ILE-DE-FRANCE,176,95176,CORMEILLES-EN-PARISIS,BOULEVARD GEORGES CLEMENCEAU,202188,0,3,RD,392,2,2,,,0,1,4897092,219284,,1,15,0,0,1,0
2,7,1,1,3,95,FRANCE,ILE-DE-FRANCE,018,95018,ARGENTEUIL,AVENUE DU MARECHAL JOFFRE,202191,0,3,RD,122,2,2,,,0,1,4895514,224209,,1,7,0,0,1,0
5,7,3,1,2,95,FRANCE,ILE-DE-FRANCE,018,95018,ARGENTEUIL,AVENUE DE LA GLACIERE,202193,0,4,VC,,2,2,,,0,1,4893609,223039,,1,10,0,0,1,0
1,6,2,1,3,95,FRANCE,ILE-DE-FRANCE,607,95607,TAVERNY,RUE HERBLAY,202194,5,3,RD,106,2,3,,,0,1,4901905,221246,,1,7,0,0,1,0
1,5,1,1,6,95,FRANCE,ILE-DE-FRANCE,563,95563,SAINT-LEU-LA-FORET,BOULEVARD ANDRE BREMONT,202205,0,3,RD,502,2,2,,,0,1,4900450,225020,,1,10,0,0,1,0
1,5,6,1,3,95,FRANCE,ILE-DE-FRANCE,487,95487,PERSAN,JEAN CATELAS,202209,5,3,RD,4,2,1,1,0,0,1,4915320,227220,,1,7,0,0,1,0
1,6,3,1,2,95,FRANCE,ILE-DE-FRANCE,252,95252,FRANCONVILLE,RUE DU GENERAL LECLERC,202213,0,3,RD,14,3,2,,,0,1,4898420,222710,,1,37,0,0,1,0
1,5,6,1,7,95,FRANCE,ILE-DE-FRANCE,176,95176,CORMEILLES-EN-PARISIS,RD 121,202223,5,3,RD,121,2,2,1,,1,0,4895930,220320,,1,,0,0,1,0
1,6,2,7,3,95,FRANCE,ILE-DE-FRANCE,197,95197,DEUIL-LA-BARRE,Rue de la Fontaine du GUE,202244,0,4,VC,,1,1,,,0,1,4897220,233190,,1,7,0,0,1,0
1,6,6,1,6,95,FRANCE,ILE-DE-FRANCE,219,95219,ERMONT,AVENUE DE LA PREMIERE ARMEE FRANCAISE,202256,0,4,VC,,2,2,,,0,1,4899127,226073,,1,7,0,0,1,0
5,7,3,2,6,95,FRANCE,ILE-DE-FRANCE,018,95018,ARGENTEUIL,,202263,0,4,VC,,1,1,,,0,1,4895871,228276,,1,7,0,0,1,0
1,6,6,1,6,95,FRANCE,ILE-DE-FRANCE,203,95203,EAUBONNE,AVENUE VOLTAIRE,202264,0,3,RD,928,2,2,,,0,1,4899334,228160,,1,,0,0,0,1
1,3,3,1,3,95,FRANCE,ILE-DE-FRANCE,042,95042,BAILLET-EN-FRANCE,RN 104,202319,3,2,RN,104,1,1,4,,0,1,4905760,228930,,1,7,0,0,1,0
1,6,9,8,3,95,FRANCE,ILE-DE-FRANCE,607,95607,TAVERNY,BOULEVARD TEMPS DES CERISES,202340,0,3,RD,502,3,1,5,,1,5,4902060,222160,,1,7,0,0,1,0
1,6,1,1,6,95,FRANCE,ILE-DE-FRANCE,219,95219,ERMONT,RUE PAUL ELUARD,202344,0,4,VC,,2,2,,,0,1,4898570,225630,,1,7,0,0,1,0
1,7,1,4,7,95,FRANCE,ILE-DE-FRANCE,018,95018,ARGENTEUIL,RUE DU PERREUX,202373,0,4,VC,0,2,2,,,0,1,4894220,223330,,1,,0,0,1,0
1,7,2,8,3,95,FRANCE,ILE-DE-FRANCE,018,95018,ARGENTEUIL,AVENUE DU GENERAL DE GAULLE,202432,5,3,RD,48,3,5,1,,0,1,4894260,224310,,1,7,0,0,1,0
1,6,1,1,3,95,FRANCE,ILE-DE-FRANCE,219,95219,ERMONT,RUE DE STALINGRAD,202479,0,4,VC,0,2,2,,,0,1,4898890,225850,,1,7,0,0,1,0
1,6,2,1,3,95,FRANCE,ILE-DE-FRANCE,203,95203,EAUBONNE,ROUTE DE MONTLIGNON,202485,0,3,RD,909,2,2,7,200,0,1,4899510,227540,,1,7,0,0,1,0
1,6,2,1,3,95,FRANCE,ILE-DE-FRANCE,252,95252,FRANCONVILLE,BOULEVARD DU BEL-AIR,202490,0,4,VC,0,2,2,,,1,1,4898770,223220,,1,33,0,0,1,0
1,6,1,1,3,95,FRANCE,ILE-DE-FRANCE,252,95252,FRANCONVILLE,VC 0,202534,0,4,VC,0,2,2,,,0,1,4899290,222220,,1,7,0,0,1,0
1,7,1,1,6,95,FRANCE,ILE-DE-FRANCE,018,95018,ARGENTEUIL,PLACE PIERRE SEMARD,202535,0,4,VC,,2,2,,,3,1,4894740,225660,,1,,0,0,0,1
1,5,1,1,1,95,FRANCE,ILE-DE-FRANCE,051,95051,BEAUCHAMP,CHEMIN DE SAINT PRIX,202537,0,4,VC,,2,2,,,0,1,4901990,220260,,1,7,0,0,1,0
1,5,1,1,6,95,FRANCE,ILE-DE-FRANCE,176,95176,CORMEILLES-EN-PARISIS,AVENUE GABRIEL PERI,202556,0,3,RD,122,2,4,1,700,0,1,4894370,225130,,1,,0,0,0,1
1,5,1,1,2,95,FRANCE,ILE-DE-FRANCE,491,95491,PLESSIS-BOUCHARD (LE),VC 0,202557,0,4,VC,0,2,2,,,0,1,4899920,223530,,1,7,0,0,1,0
1,6,7,1,3,95,FRANCE,ILE-DE-FRANCE,500,95500,PONTOISE,QUAI DU POTHUIS,202564,5,3,RD,4,2,1,0,50,3,1,4904860,210160,,1,7,0,0,1,0
1,5,1,1,1,95,FRANCE,ILE-DE-FRANCE,572,95572,SAINT-OUEN-L'AUMONE,RUE D'HERBLAY,202566,0,4,VC,,1,1,,,0,1,4904090,211290,,1,7,0,0,1,0
2,7,1,1,6,95,FRANCE,ILE-DE-FRANCE,018,95018,ARGENTEUIL,RUE DE LA BERIONNE,202570,0,4,VC,0,2,2,,,0,1,4895230,222270,,1,7,0,0,1,0
1,6,6,1,3,95,FRANCE,ILE-DE-FRANCE,203,95203,EAUBONNE,ROND-POINT SOUVENIR FRANCAIS,202608,5,4,VC,,1,1,,,1,1,4899350,227460,,1,7,0,0,1,0
1,6,1,1,3,95,FRANCE,ILE-DE-FRANCE,219,95219,ERMONT,RUE CHARLES GOUNOD,202639,0,4,VC,,2,1,,,0,1,4899650,224870,,1,7,0,0,1,0
1,6,1,1,1,95,FRANCE,ILE-DE-FRANCE,252,95252,FRANCONVILLE,BOULEVARD MAURICE BERTEAUX,202643,0,3,RD,139,2,2,0,300,0,1,4898590,222850,,1,7,0,0,1,0
1,5,5,1,3,95,FRANCE,ILE-DE-FRANCE,176,95176,CORMEILLES-EN-PARISIS,RUE DE LA BATAILLE,202677,0,4,VC,,2,2,,,0,1,4896440,220450,,1,7,0,0,1,0
1,7,2,1,3,95,FRANCE,ILE-DE-FRANCE,018,95018,ARGENTEUIL,BOULEVARD JEANNE D'ARC,202684,0,3,RD,41,2,4,3,200,0,0,4894620,224800,,1,37,0,0,1,0
1,7,3,1,3,95,FRANCE,ILE-DE-FRANCE,018,95018,ARGENTEUIL,RUE HENRI BARBUSSE,202686,0,4,VC,,2,2,,,3,1,4893420,223480,,1,7,0,0,1,0
1,6,1,1,6,95,FRANCE,ILE-DE-FRANCE,582,95582,SANNOIS,BOULEVARD CHARLES DE GAULLE,202687,0,3,RD,14,2,2,3,200,2,1,4897240,225560,,1,7,0,0,1,0
1,6,1,1,1,95,FRANCE,ILE-DE-FRANCE,219,95219,ERMONT,RUE TOULOUSE LAUTREC,202689,0,4,VC,,1,1,,,0,1,4899470,225490,,1,7,0,0,1,0
1,6,1,1,1,95,FRANCE,ILE-DE-FRANCE,582,95582,SANNOIS,RUE DES CARREAUX,202693,0,4,VC,,1,1,,,0,1,4898250,224050,,1,7,0,0,1,0
1,6,6,1,3,95,FRANCE,ILE-DE-FRANCE,203,95203,EAUBONNE,RUE TARBE DES SABLONS,202715,0,4,VC,,1,0,,,0,1,4899550,227140,,1,7,0,0,1,0
1,6,1,1,1,95,FRANCE,ILE-DE-FRANCE,252,95252,FRANCONVILLE,Chemin vert des Gratte-Boeufs,202732,0,9,Autre,,2,2,,,1,1,4899190,221610,,1,,0,0,1,0
1,6,3,1,6,95,FRANCE,ILE-DE-FRANCE,203,95203,EAUBONNE,Rue d'ENGHIEN,202746,0,4,VC,,2,2,,,,1,4899110,227870,,1,,0,0,1,0
1,6,6,1,3,95,FRANCE,ILE-DE-FRANCE,203,95203,EAUBONNE,AVENUE MATLOCK,202749,0,3,RD,909,2,2,7,50,0,1,4899340,227490,,1,7,0,0,1,0
1,5,1,1,2,95,FRANCE,ILE-DE-FRANCE,313,95313,ISLE-ADAM (L'),AVENUE DE PARIS,202780,0,3,RD,64,2,2,21,700,0,1,4911030,222550,,1,7,0,0,1,0
1,5,1,1,1,95,FRANCE,ILE-DE-FRANCE,424,95424,MONTIGNY-LES-CORMEILLES,ALLEE DU MONT DU FEU,202789,0,4,VC,,1,1,,,0,1,4898700,217920,,1,7,0,0,1,0
1,5,1,1,3,95,FRANCE,ILE-DE-FRANCE,427,95427,MONTMAGNY,AVENUE MAURICE UTRILLO,202790,0,3,RD,193,0,2,12,400,0,4,4897660,235410,,1,7,0,0,1,0
1,6,3,1,3,95,FRANCE,ILE-DE-FRANCE,203,95203,EAUBONNE,RUE JEANNE ROBILLON,202798,0,4,VC,,1,1,,,1,1,4899260,227680,,1,7,0,0,1,0
1,6,2,1,1,95,FRANCE,ILE-DE-FRANCE,306,95306,HERBLAY,RUE DE L'ORME SAUCERON,202804,0,4,VC,,1,1,,,0,1,4899040,216620,,1,7,0,0,1,0
1,6,1,1,3,95,FRANCE,ILE-DE-FRANCE,607,95607,TAVERNY,AVENUE DE LA DIVISION LECLERC,202818,0,3,RD,407,2,2,2,500,0,1,4901120,221440,,1,7,0,0,1,0
1,5,2,1,3,95,FRANCE,ILE-DE-FRANCE,424,95424,MONTIGNY-LES-CORMEILLES,RUE DU GENERAL DE GAULLE ,202833,0,4,VC,,2,2,,,0,1,4899170,219290,,1,7,0,0,1,0
1,6,1,1,3,95,FRANCE,ILE-DE-FRANCE,219,95219,ERMONT,AVENUE GEORGES POMPIDOU,202834,0,6,Parking,,0,0,,,0,1,4898800,224700,,1,7,0,0,1,0
2,5,6,2,2,95,FRANCE,ILE-DE-FRANCE,176,95176,CORMEILLES-EN-PARISIS,ROUTE D'ARGENTEUIL,202897,5,3,RD,48,2,2,5,500,0,1,4897070,219880,,1,7,0,0,1,0
1,6,3,1,2,95,FRANCE,ILE-DE-FRANCE,252,95252,FRANCONVILLE,RUE DU GENERAL LECLERC,202938,0,3,RD,14,2,2,6,900,1,4,4898740,221390,,1,7,0,0,1,0
1,5,3,1,3,95,FRANCE,ILE-DE-FRANCE,563,95563,SAINT-LEU-LA-FORET,RUE DU GENERAL LECLERC,202960,0,3,RD,928,1,1,9,500,0,1,4901790,224510,,1,7,0,0,1,0
2,7,1,8,3,95,FRANCE,ILE-DE-FRANCE,018,95018,ARGENTEUIL,RUE JACQUES BREL,202975,0,3,RD,109,1,2,0,200,0,1,4895690,227990,,1,33,0,0,0,1
1,1,1,1,3,95,FRANCE,ILE-DE-FRANCE,023,95023,ARRONVILLE,RD 188,203027,0,3,RD,188,2,2,19,300,0,1,4917740,209260,,1,7,0,0,1,0
1,1,6,1,3,95,FRANCE,ILE-DE-FRANCE,183,95183,COURDIMANCHE,RD 38,203037,5,3,RD,38,2,2,2,0,0,1,4903790,199560,,1,7,0,0,1,0
1,6,1,1,7,95,FRANCE,ILE-DE-FRANCE,582,95582,SANNOIS,BOULEVARD CHARLES DE GAULLE,203050,0,3,RD,14,2,2,2,300,1,1,4897110,225910,,1,,0,0,1,0
1,7,2,1,3,95,FRANCE,ILE-DE-FRANCE,018,95018,ARGENTEUIL,AVENUE DE VERDUN,203057,0,3,RD,0,2,2,,,0,1,4895250,224360,,1,10,0,0,1,0
1,7,3,1,1,95,FRANCE,ILE-DE-FRANCE,018,95018,ARGENTEUIL,RUE NOTRE DAME,203072,5,4,VC,,1,1,,,0,1,4894080,224760,,1,7,0,0,1,0
1,7,1,1,3,95,FRANCE,ILE-DE-FRANCE,018,95018,ARGENTEUIL,RUE DE COUDRAY,203085,0,4,VC,,3,2,,,0,1,4895480,223110,,1,7,0,0,1,0
1,7,1,1,6,95,FRANCE,ILE-DE-FRANCE,018,95018,ARGENTEUIL,RUE DUGUAY,203088,0,4,VC,,1,1,,,0,1,4893590,223470,,1,7,0,0,1,0
1,7,2,1,3,95,FRANCE,ILE-DE-FRANCE,018,95018,ARGENTEUIL,RUE ETIENNE DOLET ,203092,0,4,VC,,2,2,,,0,0,4895310,225880,,1,7,0,0,1,0
1,7,5,1,6,95,FRANCE,ILE-DE-FRANCE,018,95018,ARGENTEUIL,BOULEVARD JEAN ALLEMANE,203104,0,3,RD,909,3,4,1,700,0,1,4894910,225340,,1,7,0,0,1,0
1,7,1,1,6,95,FRANCE,ILE-DE-FRANCE,018,95018,ARGENTEUIL,RUE  ALFRED  LABRIERE,203112,0,3,RD,909,2,2,1,120,0,1,4894560,225460,,1,,0,0,1,0
1,6,2,1,2,95,FRANCE,ILE-DE-FRANCE,582,95582,SANNOIS,BOULEVARD CHARLES DE GAULLE,203119,0,3,RD,14,2,2,2,0,0,1,4896970,226320,,1,7,0,0,1,0
1,7,1,1,7,95,FRANCE,ILE-DE-FRANCE,018,95018,ARGENTEUIL,RAMPE DU PONT NEUF,203121,2,3,RD,15,2,2,0,100,0,1,4893360,224060,,1,,0,0,1,0
1,7,2,1,6,95,FRANCE,ILE-DE-FRANCE,018,95018,ARGENTEUIL,AVENUE DE VERDUN,203154,5,3,RD,122,2,2,1,400,0,1,4895250,224360,,1,,0,0,1,0
